num,exchange,symbol,min_qty,min_cost,last_price,c_mult,effective_min_cost,first_timestamp,market_cap
638,okx,GASUSDT,1,0,6.057,1,6.057,1.69612E+12,401937348
639,okx,GFTUSDT,1,0,0.01915,100,1.915,1.67521E+12,19134441
640,okx,GMTUSDT,1,0,0.259,1,0.259,1.64877E+12,452176168
641,okx,GMXUSDT,1,0,43.28,0.1,4.328,1.67521E+12,408051229
642,okx,GODSUSDT,1,0,0.3129,1,0.3129,1.63572E+12,85329369
643,okx,GRTUSDT,1,0,0.1753,10,1.753,1.60678E+12,1646071386
644,okx,HBARUSDT,1,0,0.08053,100,8.053,1.69085E+12,2704641404
645,okx,ICPUSDT,1,0,13.358,0.01,0.13358,1.61983E+12,6115142921
646,okx,IDUSDT,1,0,0.6102,10,6.102,1.70139E+12,285151265
647,okx,IMXUSDT,1,0,2.9391,1,2.9391,1.63572E+12,3992740694
648,okx,INJUSDT,1,0,37.003,0.1,3.7003,1.6988E+12,3449792285
649,okx,IOSTUSDT,1,0,0.008721,1000,8.721,1.58829E+12,185947961
650,okx,IOTAUSDT,1,0,0.2599,10,2.599,1.58829E+12,813125521
651,okx,JOEUSDT,1,0,0.5305,10,5.305,1.70407E+12,193141652
652,okx,JSTUSDT,1,0,0.03132,100,3.132,1.59892E+12,278972397
653,okx,JTOUSDT,1,0,2.109,1,2.109,1.70407E+12,246477765
654,okx,JUPUSDT,1,0,0.5096,10,5.096,1.70407E+12,687150294
655,okx,KISHUUSDT,1,0,2.78E-10,1000000000,0.278,1.63572E+12,25935409
656,okx,KLAYUSDT,1,0,0.2307,10,2.307,1.66458E+12,803391869
657,okx,KNCUSDT,1,0,0.6365,1,0.6365,1.59097E+12,114025737
658,okx,KSMUSDT,1,0,43.99,0.1,4.399,1.59892E+12,371057682
659,okx,LDOUSDT,1,0,3.096,1,3.096,1.67521E+12,2756359695
660,okx,LINKUSDT,1,0,20.313,1,20.313,1.58302E+12,11921540170
661,okx,LOOKSUSDT,1,0,0.07727,1,0.07727,1.64367E+12,77266618
662,okx,LPTUSDT,1,0,7.721,0.1,0.7721,1.61724E+12,237963879
663,okx,LQTYUSDT,1,0,1.452,1,1.452,1.70407E+12,138034499
664,okx,LRCUSDT,1,0,0.2453,10,2.453,1.59892E+12,335124262
665,okx,LSKUSDT,1,0,1.363,1,1.363,1.70407E+12,175548786
666,okx,LTCUSDT,1,0,72.98,1,72.98,1.57784E+12,5413483762
667,okx,LUNAUSDT,1,0,0.6773,1,0.6773,1.65136E+12,444105283
668,okx,LUNCUSDT,1,0,0.00011744,10000,1.1744,1.66199E+12,678495058
669,okx,MAGICUSDT,1,0,1.3011,1,1.3011,1.67521E+12,336845073
670,okx,MANAUSDT,1,0,0.484,10,4.84,1.61456E+12,914867615
671,okx,MASKUSDT,1,0,3.7,1,3.7,1.61456E+12,354956776
672,okx,MEMEUSDT,1,0,0.02447,100,2.447,1.6988E+12,253856329
673,okx,METISUSDT,1,0,93.45,0.1,9.345,1.70139E+12,489750909
674,okx,MINAUSDT,1,0,1.4052,1,1.4052,1.62251E+12,1479083114
675,okx,MKRUSDT,1,0,2087,0.01,20.87,1.59624E+12,1926027967
676,okx,MOVRUSDT,1,0,23.266,0.1,2.3266,1.70407E+12,206718003
677,okx,NEARUSDT,1,0,3.387,10,33.87,1.60678E+12,3505497049
678,okx,NEOUSDT,1,0,12.157,1,12.157,1.58052E+12,856672974
679,okx,NFTUSDT,1,0,4.419E-07,1000000,0.4419,1.63832E+12,438079648
680,okx,NMRUSDT,1,0,25.36,0.1,2.536,1.70407E+12,156425487
681,okx,OMGUSDT,1,0,0.6701,1,0.6701,1.59624E+12,93995508
682,okx,ONTUSDT,1,0,0.2439,10,2.439,1.58829E+12,213348610
683,okx,ORBSUSDT,1,0,0.03644,100,3.644,1.69612E+12,115466908
684,okx,PEOPLEUSDT,1,0,0.02941,100,2.941,1.63832E+12,148966595
685,okx,PEPEUSDT,1,0,0.00000109,10000000,10.9,1.6829E+12,458015822
686,okx,PERPUSDT,1,0,1.1978,1,1.1978,1.61724E+12,79047450
687,okx,PYTHUSDT,1,0,0.586,10,5.86,1.6988E+12,879097104
688,okx,QTUMUSDT,1,0,3.069,1,3.069,1.58829E+12,321502290
689,okx,RACAUSDT,1,0,0.0001588,10000,1.588,1.69612E+12,55690364
690,okx,RDNTUSDT,1,0,0.3026,10,3.026,1.68031E+12,136427728
691,okx,RENUSDT,1,0,0.06065,10,0.6065,1.59892E+12,60614972
692,okx,RNDRUSDT,1,0,4.812,1,4.812,1.69612E+12,1810357296
693,okx,RONUSDT,1,0,2.783,1,2.783,1.70139E+12,824658405
694,okx,RSRUSDT,1,0,0.002536,100,0.2536,1.59892E+12,128351246
695,okx,RVNUSDT,1,0,0.02016,10,0.2016,1.61724E+12,271955895
696,okx,SANDUSDT,1,0,0.4836,10,4.836,1.61724E+12,1080367066
697,okx,SHIBUSDT,1,0,0.00000969,1000000,9.69,1.61983E+12,5713516037
698,okx,SLPUSDT,1,0,0.003447,10,0.03447,1.62778E+12,142519970
699,okx,SNXUSDT,1,0,3.656,1,3.656,1.59624E+12,1110637564
700,okx,SSVUSDT,1,0,32.1,0.1,3.21,1.6988E+12,321177569
701,okx,STARLUSDT,1,0,0.000003002,100000,0.3002,1.63572E+12,29959781
702,okx,STORJUSDT,1,0,0.6664,10,6.664,1.59892E+12,267259663
703,okx,STXUSDT,1,0,2.0084,10,20.084,1.67521E+12,2886945447
704,okx,SUSHIUSDT,1,0,1.1924,1,1.1924,1.59892E+12,276235953
705,okx,SWEATUSDT,1,0,0.010435,100,1.0435,1.66199E+12,68474060
706,okx,THETAUSDT,1,0,1.0763,10,10.763,1.59097E+12,1077794039
707,okx,TIAUSDT,1,0,19.84,1,19.84,1.69612E+12,3244886815
708,okx,TONUSDT,1,0,2.19,1,2.19,1.66985E+12,7587656903
709,okx,TRBUSDT,1,0,129.71,0.1,12.971,1.59892E+12,332013371
710,okx,TRXUSDT,1,0,0.12522,1000,125.22,1.57784E+12,11026812833
711,okx,TURBOUSDT,1,0,0.0003453,10000,3.453,1.70139E+12,21981855
712,okx,UMAUSDT,1,0,4.478,0.1,0.4478,1.59892E+12,350909966
713,okx,UNIUSDT,1,0,6.826,1,6.826,1.59892E+12,4081100127
714,okx,USDCUSDT,1,0,0.9996,10,9.996,1.67763E+12,27803811641
715,okx,USTCUSDT,1,0,0.02655,100,2.655,1.66726E+12,238073837
716,okx,VRAUSDT,1,0,0.006943,1000,6.943,1.69612E+12,71148945
717,okx,WAXPUSDT,1,0,0.05848,100,5.848,1.69612E+12,199464359
718,okx,WLDUSDT,1,0,2.691,1,2.691,1.68817E+12,337262103
719,okx,WOOUSDT,1,0,0.4085,10,4.085,1.67521E+12,745542657
720,okx,WSMUSDT,1,0,0.00767,100,0.767,1.69612E+12,15463904
721,okx,XCHUSDT,1,0,32.95,0.01,0.3295,1.61983E+12,325509722
722,okx,XLMUSDT,1,0,0.1129,100,11.29,1.58829E+12,3209310098
723,okx,XTZUSDT,1,0,1.053,1,1.053,1.5857E+12,1021665219
724,okx,YFIUSDT,1,0,7738,0.0001,0.7738,1.59892E+12,257983221
725,okx,YGGUSDT,1,0,0.4696,1,0.4696,1.62778E+12,143549021
726,okx,ZETAUSDT,1,0,2.0815,10,20.815,1.70675E+12,491146143
727,okx,ZILUSDT,1,0,0.02156,100,2.156,1.59892E+12,374358847
728,okx,ZRXUSDT,1,0,0.3275,10,3.275,1.59624E+12,277401914
729,bitget,BTCUSDT,0.001,5,50119.9,1,50.1199,1.56194E+12,9.8365E+11
730,bitget,ETHUSDT,0.01,5,2669.37,1,26.6937,1.56462E+12,3.2087E+11
731,bitget,XRPUSDT,1,5,0.53146,1,5,1.56462E+12,28967367861
732,bitget,EOSUSDT,1,5,0.7539,1,5,1.56194E+12,842369237
733,bitget,LTCUSDT,0.1,5,72.97,1,7.297,1.56462E+12,5413483762
734,bitget,ADAUSDT,1,5,0.56221,1,5,1.59624E+12,19906221555
735,bitget,ETCUSDT,1,5,27.069,1,27.069,1.56989E+12,3936899076
736,bitget,LINKUSDT,1,5,20.299,1,20.299,1.59624E+12,11921540170
737,bitget,TRXUSDT,1,5,0.12513,1,5,1.59624E+12,11026812833
738,bitget,DOTUSDT,1,5,7.41,1,7.41,1.59624E+12,9465950930
739,bitget,DOGEUSDT,1,5,0.082729,1,5,1.61983E+12,11826109983
740,bitget,SOLUSDT,1,5,113.9668,1,113.9668,1.6251E+12,49771065700
741,bitget,MATICUSDT,1,5,0.8792,1,5,1.6251E+12,8429278493
742,bitget,BNBUSDT,0.01,5,327.54,1,5,1.56194E+12,49084449754
743,bitget,UNIUSDT,1,5,6.8257,1,6.8257,1.59892E+12,4081100127
744,bitget,ICPUSDT,0.01,5,13.35,1,5,1.61983E+12,6115142921
745,bitget,AAVEUSDT,0.1,5,90.497,1,9.0497,1.61456E+12,1331281731
746,bitget,FILUSDT,0.1,5,5.475,1,5,1.60151E+12,2780570920
747,bitget,XLMUSDT,1,5,0.11303,1,5,1.61456E+12,3209310098
748,bitget,ATOMUSDT,1,5,9.939,1,9.939,1.60151E+12,3836231123
749,bitget,XTZUSDT,1,5,1.051,1,5,1.59892E+12,1021665219
750,bitget,SUSHIUSDT,1,5,1.1916,1,5,1.59892E+12,276235953
751,bitget,AXSUSDT,0.1,5,7.7965,1,5,1.63045E+12,1069799380
752,bitget,THETAUSDT,1,5,1.0768,1,5,1.63045E+12,1077794039
753,bitget,AVAXUSDT,0.1,5,41.497,1,5,1.63045E+12,15229318989
754,bitget,SHIBUSDT,10000,5,0.00000969,1,5,1.63572E+12,5713516037
755,bitget,MANAUSDT,1,5,0.484,1,5,1.63832E+12,914867615
756,bitget,GALAUSDT,1,5,0.02507,1,5,1.63832E+12,695969083
757,bitget,SANDUSDT,1,5,0.4833,1,5,1.63832E+12,1080367066
758,bitget,DYDXUSDT,1,5,3.041,1,5,1.63832E+12,#N/A
759,bitget,CRVUSDT,1,5,0.5202,1,5,1.63832E+12,574892553
760,bitget,NEARUSDT,1,5,3.383,1,5,1.63832E+12,3505497049
761,bitget,EGLDUSDT,0.1,5,58.04,1,5.804,1.63832E+12,1541725149
762,bitget,KSMUSDT,0.1,5,44,1,5,1.63832E+12,371057682
763,bitget,ARUSDT,0.1,5,9.102,1,5,1.63832E+12,595101738
764,bitget,FTMUSDT,1,5,0.3986,1,5,1.641E+12,1119146802
765,bitget,PEOPLEUSDT,80,5,0.02941,1,5,1.64367E+12,148966595
766,bitget,LRCUSDT,6,5,0.2453,1,5,1.64367E+12,335124262
767,bitget,NEOUSDT,0.01,5,12.163,1,5,1.64367E+12,856672974
768,bitget,WAVESUSDT,0.6,5,2.245,1,5,1.64609E+12,255027617
769,bitget,ALGOUSDT,5,5,0.1842,1,5,1.64609E+12,1481357941
770,bitget,IOTAUSDT,6,5,0.2598,1,5,1.64609E+12,813125521
771,bitget,ENJUSDT,3,5,0.3127,1,5,1.64609E+12,432876877
772,bitget,GMTUSDT,1,5,0.2589,1,5,1.64877E+12,452176168
773,bitget,ZILUSDT,1,5,0.02155,1,5,1.64877E+12,374358847
774,bitget,IOSTUSDT,1,5,0.008722,1,5,1.64877E+12,185947961
775,bitget,APEUSDT,0.1,5,1.49,1,5,1.64877E+12,548112510
776,bitget,RUNEUSDT,0.5,5,5.456,1,5,1.64877E+12,1854265509
777,bitget,KNCUSDT,1,5,0.6364,1,5,1.64877E+12,114025737
778,bitget,APTUSDT,0.001,5,9.201,1,5,1.66458E+12,3356905370
779,bitget,CHZUSDT,20,5,0.10205,1,5,1.64877E+12,906171032
780,bitget,ROSEUSDT,1,5,0.12502,1,5,1.65136E+12,837143327
781,bitget,ZRXUSDT,1,5,0.3276,1,5,1.65136E+12,277401914
782,bitget,KAVAUSDT,0.1,5,0.7306,1,5,1.65136E+12,789421854
783,bitget,ENSUSDT,0.1,5,22.635,1,5,1.65136E+12,697256240
784,bitget,GALUSDT,0.01,5,2.3773,1,5,1.65136E+12,250485373
785,bitget,AUDIOUSDT,1,5,0.1995,1,5,1.64877E+12,238188986
786,bitget,SXPUSDT,0.1,5,0.3332,1,5,1.64877E+12,197856136
787,bitget,C98USDT,0.1,5,0.2521,1,5,1.65136E+12,175258925
788,bitget,OPUSDT,0.1,5,3.7943,1,5,1.65404E+12,3634041185
789,bitget,RSRUSDT,1,5,0.002538,1,5,1.65404E+12,128351246
790,bitget,SNXUSDT,0.1,5,3.654,1,5,1.65663E+12,1110637564
791,bitget,STORJUSDT,0.1,5,0.6657,1,5,1.65663E+12,267259663
792,bitget,1INCHUSDT,0.1,5,0.4384,1,5,1.65663E+12,499782771
793,bitget,COMPUSDT,0.01,5,57.53,1,5,1.65663E+12,464747534
794,bitget,IMXUSDT,0.1,5,2.936,1,5,1.65663E+12,3992740694
795,bitget,LUNA2USDT,1,5,0.6772,1,5,1.65663E+12,#N/A
796,bitget,FLOWUSDT,0.1,5,0.867,1,5,1.65663E+12,1291014920
797,bitget,QTUMUSDT,0.1,5,3.07,1,5,1.65931E+12,321502290
798,bitget,API3USDT,0.1,5,3.699,1,5,1.65931E+12,320286932
799,bitget,MASKUSDT,0.1,5,3.696,1,5,1.65931E+12,354956776
800,bitget,WOOUSDT,0.1,5,0.40797,1,5,1.65931E+12,745542657
801,bitget,GRTUSDT,0.1,5,0.17531,1,5,1.65931E+12,1646071386
802,bitget,BANDUSDT,0.1,5,1.9582,1,5,1.65931E+12,271536716
803,bitget,STGUSDT,1,5,0.5734,1,5,1.66199E+12,117104648
804,bitget,LUNCUSDT,1,5,0.00011755,1,5,1.66199E+12,678495058
805,bitget,ONEUSDT,1,5,0.01611,1,5,1.66199E+12,222346208
806,bitget,JASMYUSDT,1,5,0.005952,1,5,1.66199E+12,293066478
807,bitget,MKRUSDT,0.001,5,2088.6,1,5,1.66726E+12,1926027967
808,bitget,MAGICUSDT,0.1,5,1.3016,1,5,1.67521E+12,336845073
809,bitget,ALPHAUSDT,1,5,0.10208,1,5,1.67521E+12,86294797
810,bitget,LDOUSDT,0.1,5,3.0939,1,5,1.67521E+12,2756359695
811,bitget,OCEANUSDT,1,5,0.4895,1,5,1.67521E+12,277999363
812,bitget,CELOUSDT,0.1,5,0.738,1,5,1.67521E+12,388480202
813,bitget,BLURUSDT,0.1,5,0.6426,1,5,1.67521E+12,838998311
814,bitget,MINAUSDT,0.1,5,1.4041,1,5,1.67521E+12,1479083114
815,bitget,COREUSDT,0.1,5,0.53182,1,5,1.67521E+12,460050358
816,bitget,CFXUSDT,1,5,0.22589,1,5,1.67521E+12,845053754
817,bitget,ASTRUSDT,1,5,0.19293,1,5,1.67521E+12,1071275695
818,bitget,AGIXUSDT,1,5,0.3116,1,5,1.67521E+12,390485111
819,bitget,GMXUSDT,0.01,5,43.27,1,5,1.67521E+12,408051229
820,bitget,ANKRUSDT,1,5,0.02527,1,5,1.67521E+12,252571485
821,bitget,ACHUSDT,1,5,0.019317,1,5,1.67521E+12,140925438
822,bitget,FETUSDT,1,5,0.6679,1,5,1.67763E+12,554749287
823,bitget,FXSUSDT,0.01,5,9.192,1,5,1.67763E+12,703293693
824,bitget,RNDRUSDT,0.1,5,4.8137,1,5,1.67763E+12,1810357296
825,bitget,HOOKUSDT,0.01,5,0.9362,1,5,1.67763E+12,117632627
826,bitget,BNXUSDT,0.1,5,0.2844,1,5,1.67763E+12,96362948
827,bitget,SSVUSDT,0.01,5,32.14,1,5,1.67763E+12,321177569
828,bitget,USDCUSDT,0.1,5,1,1,5,1.67763E+12,27803811641
829,bitget,LQTYUSDT,0.1,5,1.4538,1,5,1.67763E+12,138034499
830,bitget,STXUSDT,0.1,5,2.0088,1,5,1.67763E+12,2886945447
831,bitget,TRUUSDT,1,5,0.05324,1,5,1.67763E+12,58403107
832,bitget,HBARUSDT,1,5,0.08053,1,5,1.67763E+12,2704641404
833,bitget,INJUSDT,0.1,5,37.006,1,5,1.67763E+12,3449792285
834,bitget,BELUSDT,1,5,0.6325,1,5,1.67763E+12,41105613
835,bitget,COTIUSDT,1,5,0.08653,1,5,1.67763E+12,131692027
836,bitget,VETUSDT,1,5,0.03166,1,5,1.67763E+12,2305139244
837,bitget,ARBUSDT,0.01,5,2.0895,1,5,1.67763E+12,2663175451
838,bitget,LOOKSUSDT,0.1,5,0.0775,1,5,1.67763E+12,77266618
839,bitget,KLAYUSDT,0.1,5,0.2307,1,5,1.67763E+12,803391869
840,bitget,FLMUSDT,1,5,0.0834,1,5,1.67763E+12,46492642
841,bitget,OMGUSDT,0.1,5,0.6708,1,5,1.67763E+12,93995508
842,bitget,CKBUSDT,1,5,0.005793,1,5,1.67763E+12,252706149
843,bitget,IDUSDT,0.01,5,0.6101,1,5,1.67763E+12,285151265
844,bitget,LITUSDT,0.1,5,0.905,1,5,1.67763E+12,35837992
845,bitget,JOEUSDT,0.1,5,0.5301,1,5,1.67763E+12,193141652
846,bitget,TLMUSDT,1,5,0.01425,1,5,1.68031E+12,54834003
847,bitget,HOTUSDT,1,5,0.002005,1,5,1.68031E+12,345687925
848,bitget,CHRUSDT,0.1,5,0.3508,1,5,1.68031E+12,276340320
849,bitget,RDNTUSDT,1,5,0.3024,1,5,1.68031E+12,136427728
850,bitget,ICXUSDT,1,5,0.2292,1,5,1.68031E+12,224380498
851,bitget,ONTUSDT,0.1,5,0.2436,1,5,1.68031E+12,213348610
852,bitget,UNFIUSDT,0.1,5,6.243,1,5,1.68031E+12,39047043
853,bitget,NKNUSDT,1,5,0.11462,1,5,1.68031E+12,86390197
854,bitget,ARPAUSDT,1,5,0.058,1,5,1.68031E+12,72088762
855,bitget,DARUSDT,0.1,5,0.1296,1,5,1.68031E+12,51699175
856,bitget,SFPUSDT,0.1,5,0.7293,1,5,1.68031E+12,336924640
857,bitget,SKLUSDT,1,5,0.08038,1,5,1.68031E+12,413018143
858,bitget,RVNUSDT,1,5,0.02017,1,5,1.68031E+12,271955895
859,bitget,CELRUSDT,1,5,0.01943,1,5,1.6829E+12,150540538
860,bitget,FLOKIUSDT,1,5,0.00003238,1,5,1.6829E+12,309495429
861,bitget,SPELLUSDT,1,5,0.00058,1,5,1.6829E+12,62282268
862,bitget,SUIUSDT,0.1,5,1.79305,1,5,1.6829E+12,2090486305
863,bitget,EDUUSDT,0.1,5,0.7054,1,5,1.6829E+12,191754163
864,bitget,PEPEUSDT,1000,5,0.00000109,1,5,1.6829E+12,458015822
865,bitget,IOTXUSDT,1,5,0.04568,1,5,1.6829E+12,429236069
866,bitget,CTKUSDT,0.1,5,0.6834,1,5,1.6829E+12,89389315
867,bitget,STMXUSDT,1,5,0.00717,1,5,1.6829E+12,71809521
868,bitget,UMAUSDT,0.1,5,4.477,1,5,1.6829E+12,350909966
869,bitget,BSVUSDT,0.01,5,82.77,1,5,1.6829E+12,1629510971
870,bitget,TONUSDT,0.1,5,2.199,1,5,1.6829E+12,7587656903
871,bitget,GTCUSDT,0.1,5,1.285,1,5,1.6829E+12,85077001
872,bitget,DENTUSDT,1,5,0.001084,1,5,1.6829E+12,108246621
873,bitget,ORDIUSDT,0.01,5,71.656,1,5,1.6829E+12,1503697871
874,bitget,KEYUSDT,1,5,0.005668,1,5,1.6829E+12,30026413
875,bitget,IDEXUSDT,1,5,0.05466,1,5,1.6829E+12,44064901
876,bitget,SLPUSDT,1,5,0.003448,1,5,1.6829E+12,142519970
877,bitget,COMBOUSDT,0.1,5,0.7285,1,5,1.68558E+12,51803603
878,bitget,LEVERUSDT,1,5,0.001477,1,5,1.68031E+12,42560462
879,bitget,RADUSDT,0.1,5,1.946,1,5,1.68558E+12,100225520
880,bitget,QNTUSDT,0.01,5,106.61,1,5,1.68558E+12,1286700458
881,bitget,MAVUSDT,0.01,5,0.6388,1,5,1.68558E+12,159520895
882,bitget,MDTUSDT,0.1,5,0.05591,1,5,1.68558E+12,37766460
883,bitget,XVGUSDT,1,5,0.00346,1,5,1.68817E+12,57093311
884,bitget,1000XECUSDT,1,5,0.03378,1,5,1.68817E+12,667619786
885,bitget,AGLDUSDT,0.1,5,1.3004,1,5,1.68817E+12,100497507
886,bitget,WLDUSDT,1,5,2.6901,1,5,1.68817E+12,337262103
887,bitget,PENDLEUSDT,1,5,3.2103,1,5,1.68817E+12,763901339
888,bitget,ARKMUSDT,1,5,0.6186,1,5,1.68817E+12,92811623
889,bitget,CVXUSDT,0.01,5,3.371,1,5,1.69085E+12,315523491
890,bitget,YGGUSDT,0.1,5,0.4702,1,5,1.69085E+12,143549021
891,bitget,OGNUSDT,1,5,0.1659,1,5,1.69085E+12,94973568
892,bitget,LPTUSDT,0.1,5,7.722,1,5,1.69085E+12,237963879
893,bitget,BNTUSDT,1,5,0.7958,1,5,1.69085E+12,106171272
894,bitget,SEIUSDT,1,5,0.75216,1,5,1.69085E+12,1818166862
895,bitget,CYBERUSDT,0.1,5,7.6633,1,5,1.69085E+12,132646486
896,bitget,BAKEUSDT,0.1,5,0.3825,1,5,1.69085E+12,110840783
897,bitget,GLMRUSDT,0.1,5,0.395,1,5,1.69353E+12,327733274
898,bitget,LOOMUSDT,1,5,0.0934,1,5,1.69612E+12,113933742
899,bitget,BIGTIMEUSDT,1,5,0.4163,1,5,1.69612E+12,178301354
900,bitget,ORBSUSDT,1,5,0.03648,1,5,1.69612E+12,115466908
901,bitget,WAXPUSDT,1,5,0.05848,1,5,1.69612E+12,199464359
902,bitget,POLYXUSDT,1,5,0.171,1,5,1.69612E+12,140489190
903,bitget,TIAUSDT,0.1,5,19.8037,1,5,1.6988E+12,3244886815
904,bitget,MEMEUSDT,1,5,0.024492,1,5,1.6988E+12,253856329
905,bitget,PYTHUSDT,1,5,0.5859,1,5,1.6988E+12,879097104
906,bitget,JTOUSDT,1,5,2.1099,1,5,1.70139E+12,246477765
907,bitget,1000SATSUSDT,1,5,0.0004829,1,5,1.70139E+12,#N/A
908,bitget,1000RATSUSDT,1,5,0.26021,1,5,1.70139E+12,#N/A
909,bitget,ACEUSDT,0.01,5,9.4856,1,5,1.70139E+12,208007537
910,bitget,XAIUSDT,1,5,1.0716,1,5,1.70407E+12,296735283
911,bitget,MANTAUSDT,0.1,5,2.908,1,5,1.70407E+12,728967916
912,bitget,ALTUSDT,1,5,0.34889,1,5,1.70407E+12,382684925
913,bitget,JUPUSDT,1,5,0.5098,1,5,1.70675E+12,687150294
914,bitget,ZETAUSDT,1,5,2.0851,1,5,1.70675E+12,491146143
